date,region,cliAdmissions,testPositivity,positiveTests,totalTests
2020-08-13,Southern,3.0,7.1,65,1133
2020-08-14,Southern,2.0,7.3,98,919
2020-08-15,Southern,3.0,7.2,106,1247
2020-08-16,Southern,3.0,7.1,58,1101
2020-08-17,Southern,3.0,7.4,72,940
2020-08-18,Southern,3.0,7.5,129,1794
2020-08-19,Southern,3.0,7.6,82,926
2020-08-20,Southern,3.0,7.7,48,820
2020-08-21,Southern,3.0,6.9,59,1149
2020-08-22,Southern,3.0,6.7,121,1725
2020-08-23,Southern,3.0,7.1,70,878
2020-08-24,Southern,3.0,7.1,62,704
2020-08-25,Southern,4.0,7.6,122,1184
2020-08-26,Southern,4.0,6.9,37,1097
2020-08-27,Southern,4.0,7.2,80,909
2020-08-28,Southern,5.0,7.4,79,1208
2020-08-29,Southern,5.0,6.9,110,2084
2020-08-30,Southern,5.0,6.9,77,1024
2020-08-31,Southern,5.0,6.6,16,420
2020-09-01,Southern,3.0,6.4,58,416
2020-09-02,Southern,3.0,7.0,106,1467
2020-09-03,Southern,3.0,6.6,208,3216
2020-09-04,Southern,3.0,6.7,90,1320
2020-09-05,Southern,3.0,6.7,46,1157
2020-09-06,Southern,3.0,6.4,25,556
2020-09-07,Southern,4.0,6.8,68,765
2020-09-08,Southern,4.0,6.3,34,749
2020-09-09,Southern,5.0,6.4,102,1182
2020-09-10,Southern,5.0,6.0,85,1783
2020-09-11,Southern,4.0,6.0,89,1276
2020-09-12,Southern,4.0,7.0,115,1120
2020-09-13,Southern,5.0,7.1,75,1154
2020-09-14,Southern,5.0,6.8,28,514
2020-09-15,Southern,4.0,6.9,57,976
2020-09-16,Southern,3.0,6.6,104,1542
2020-09-17,Southern,4.0,6.9,115,1863
2020-09-18,Southern,4.0,6.7,145,2369
2020-09-19,Southern,3.0,6.0,37,933
2020-09-20,Southern,2.0,6.0,94,1445
2020-09-21,Southern,3.0,6.2,54,706
2020-09-22,Southern,3.0,6.3,83,1158
2020-09-23,Southern,3.0,6.2,90,1566
2020-09-24,Southern,3.0,5.9,76,1615
2020-09-25,Southern,3.0,6.0,74,1040
2020-09-26,Southern,4.0,6.0,60,1332
2020-09-27,Southern,4.0,6.0,39,529
2020-09-28,Southern,4.0,5.9,52,829
2020-09-29,Southern,3.0,5.6,55,1005
2020-09-30,Southern,3.0,5.8,100,1460
2020-10-01,Southern,4.0,5.7,96,2105
2020-10-02,Southern,4.0,5.8,78,1032
2020-10-03,Southern,4.0,6.3,123,1626
2020-10-04,Southern,5.0,6.5,65,724
2020-10-05,Southern,5.0,6.9,93,949
2020-10-06,Southern,6.0,7.0,129,1904
2020-10-07,Southern,6.0,7.1,110,1384
2020-10-08,Southern,7.0,7.3,70,1542
2020-10-09,Southern,7.0,7.5,155,1776
2020-10-10,Southern,8.0,8.0,130,1145
2020-10-11,Southern,9.0,7.7,60,990
2020-10-12,Southern,9.0,7.5,50,691
2020-10-13,Southern,9.0,7.8,94,1104
2020-10-14,Southern,7.0,8.5,244,2211
2020-10-15,Southern,7.0,9.1,180,2066
2020-10-16,Southern,6.0,9.1,104,1296
2020-10-17,Southern,6.0,8.7,150,1749
2020-10-18,Southern,6.0,8.9,50,646
2020-10-19,Southern,6.0,9.1,105,1161
2020-10-20,Southern,8.0,8.7,108,1652
2020-10-21,Southern,8.0,8.3,190,2146
2020-10-22,Southern,9.0,8.7,214,1992
2020-10-23,Southern,10.0,8.8,141,1526
2020-10-24,Southern,10.0,9.0,148,1473
2020-10-25,Southern,9.0,9.0,54,688
2020-10-26,Southern,9.0,9.1,110,1148
2020-10-27,Southern,10.0,9.7,185,1760
2020-10-28,Southern,10.0,10.1,258,2382
2020-10-29,Southern,10.0,9.6,135,1736
2020-10-30,Southern,9.0,10.0,230,2044
2020-10-31,Southern,10.0,9.9,142,1526
2020-11-01,Southern,10.0,10.0,127,1248
2020-11-02,Southern,11.0,10.3,177,1429
2020-11-03,Southern,11.0,10.6,133,1024
2020-11-04,Southern,11.0,10.6,260,2347
2020-11-05,Southern,11.0,11.2,320,2795
2020-11-06,Southern,12.0,11.5,312,2394
2020-11-07,Southern,13.0,11.8,242,2025
2020-11-08,Southern,13.0,12.2,205,1515
2020-11-09,Southern,14.0,12.5,373,2639
2020-11-10,Southern,13.0,12.8,361,2444
2020-11-11,Southern,13.0,13.8,457,2579
2020-11-12,Southern,14.0,14.0,385,3097
2020-11-13,Southern,13.0,13.9,465,3660
2020-11-14,Southern,12.0,13.9,220,1762
2020-11-15,Southern,14.0,13.3,365,3588
2020-11-16,Southern,15.0,13.4,313,2022
2020-11-17,Southern,16.0,13.2,339,2498
2020-11-18,Southern,16.0,12.9,436,2944
2020-11-19,Southern,16.0,12.7,450,3932
2020-11-20,Southern,17.0,12.6,454,3638
2020-11-21,Southern,16.0,12.5,337,2957
2020-11-22,Southern,16.0,12.8,320,2710
2020-11-23,Southern,16.0,12.5,237,1953
2020-11-24,Southern,16.0,12.6,396,2801
2020-11-25,Southern,16.0,12.3,468,3631
2020-11-26,Southern,13.0,12.2,245,2476
2020-11-27,Southern,12.0,12.1,271,2296
2020-11-28,Southern,14.0,12.7,230,1203
2020-11-29,Southern,14.0,12.5,295,2711
2020-11-30,Southern,14.0,13.0,313,1904
2020-12-01,Southern,12.0,13.0,345,2490
2020-12-02,Southern,13.0,13.0,496,3746
2020-12-03,Southern,14.0,13.6,348,2592
2020-12-04,Southern,15.0,13.4,413,3616
2020-12-05,Southern,14.0,12.7,239,2299
2020-12-06,Southern,14.0,13.2,356,2301
2020-12-07,Southern,15.0,12.9,324,2440
2020-12-08,Southern,16.0,12.4,314,3020
2020-12-09,Southern,15.0,12.1,464,4082
2020-12-10,Southern,15.0,11.4,415,4415
2020-12-11,Southern,15.0,11.7,420,3158
2020-12-12,Southern,16.0,11.8,220,1859
2020-12-13,Southern,16.0,11.4,269,2324
2020-12-14,Southern,17.0,11.6,357,2417
2020-12-15,Southern,16.0,11.7,353,3144
2020-12-16,Southern,17.0,11.6,439,4061
2020-12-17,Southern,17.0,12.0,364,3203
2020-12-18,Southern,16.0,12.2,483,3409
2020-12-19,Southern,18.0,12.1,367,3126
2020-12-20,Southern,17.0,12.4,260,1813
2020-12-21,Southern,16.0,12.1,290,2450
2020-12-22,Southern,17.0,12.2,342,2817
2020-12-23,Southern,16.0,12.2,318,3012
2020-12-24,Southern,15.0,12.2,326,2870
2020-12-25,Southern,15.0,11.8,174,1580
2020-12-26,Southern,15.0,11.7,167,1543
2020-12-27,Southern,15.0,11.7,199,1191
2020-12-28,Southern,15.0,12.5,318,1781
2020-12-29,Southern,16.0,12.5,372,3011
2020-12-30,Southern,15.0,12.3,506,4762
2020-12-31,Southern,14.0,12.1,345,3273
2021-01-01,Southern,13.0,11.4,190,2813
2021-01-02,Southern,12.0,11.5,332,2893
2021-01-03,Southern,13.0,11.5,207,1257
2021-01-04,Southern,14.0,11.2,329,2324
2021-01-05,Southern,13.0,11.4,415,3082
2021-01-06,Southern,12.0,10.5,374,5214
2021-01-07,Southern,11.0,9.6,407,5990
2021-01-08,Southern,11.0,9.9,344,3569
2021-01-09,Southern,11.0,9.1,187,3421
2021-01-10,Southern,11.0,8.5,240,3470
2021-01-11,Southern,9.0,7.8,195,3042
2021-01-12,Southern,8.0,7.2,201,2523
2021-01-13,Southern,10.0,6.5,356,7475
2021-01-14,Southern,10.0,6.3,303,5387
2021-01-15,Southern,9.0,6.0,201,2814
2021-01-16,Southern,10.0,5.6,182,5463
2021-01-17,Southern,9.0,5.3,138,2817
2021-01-18,Southern,11.0,5.4,182,2601
2021-01-19,Southern,11.0,5.0,173,4061
2021-01-20,Southern,10.0,5.2,227,4089
2021-01-21,Southern,9.0,5.1,292,5500
2021-01-22,Southern,10.0,4.8,194,4224
2021-01-23,Southern,10.0,5.0,115,2988
2021-01-24,Southern,9.0,5.0,140,3144
2021-01-25,Southern,9.0,5.0,135,1707
2021-01-26,Southern,8.0,5.4,198,2581
2021-01-27,Southern,8.0,5.0,200,5362
2021-01-28,Southern,8.0,4.7,203,5180
2021-01-29,Southern,8.0,4.9,150,2102
2021-01-30,Southern,8.0,4.8,141,4087
2021-01-31,Southern,8.0,4.7,92,2756
2021-02-01,Southern,8.0,4.7,129,1782
2021-02-02,Southern,8.0,4.5,178,3224
2021-02-03,Southern,8.0,4.4,164,4642
2021-02-04,Southern,8.0,4.4,169,4571
2021-02-05,Southern,7.0,4.1,107,2716
2021-02-06,Southern,7.0,3.8,88,4509
2021-02-07,Southern,7.0,3.9,45,859
2021-02-08,Southern,6.0,3.8,87,1247
2021-02-09,Southern,5.0,3.4,97,3822
2021-02-10,Southern,5.0,3.3,116,3912
2021-02-11,Southern,5.0,3.0,42,2460
2021-02-12,Southern,6.0,2.7,61,2916
2021-02-13,Southern,4.0,2.9,44,2007
2021-02-14,Southern,4.0,2.7,41,2046
2021-02-15,Southern,4.0,2.4,26,821
2021-02-16,Southern,4.0,2.3,18,715
2021-02-17,Southern,3.0,2.3,55,1630
2021-02-18,Southern,3.0,2.4,47,2108
2021-02-19,Southern,3.0,2.7,80,2374
2021-02-20,Southern,3.0,2.5,51,3210
2021-02-21,Southern,4.0,2.5,26,1361
2021-02-22,Southern,3.0,2.6,54,1330
2021-02-23,Southern,3.0,2.5,52,2712
2021-02-24,Southern,3.0,1.9,60,6174
2021-02-25,Southern,3.0,2.0,52,1871
2021-02-26,Southern,2.0,1.7,35,3252
2021-02-27,Southern,2.0,1.7,41,2038
2021-02-28,Southern,2.0,1.6,17,1718
2021-03-01,Southern,2.0,1.6,41,1371
2021-03-02,Southern,2.0,1.5,42,2700
2021-03-03,Southern,2.0,1.8,51,2233
2021-03-04,Southern,2.0,1.6,44,3843
2021-03-05,Southern,2.0,1.7,45,2670
2021-03-06,Southern,3.0,1.6,35,2788
2021-03-07,Southern,3.0,1.7,43,1615
2021-03-08,Southern,3.0,1.7,37,1420
2021-03-09,Southern,3.0,1.8,46,1960
2021-03-10,Southern,4.0,1.5,42,4717
2021-03-11,Southern,4.0,1.6,47,3219
2021-03-12,Southern,3.0,1.5,31,2827
2021-03-13,Southern,4.0,1.5,28,2824
2021-03-14,Southern,4.0,1.3,8,1188
2021-03-15,Southern,4.0,1.3,37,1363
2021-03-16,Southern,4.0,1.2,29,2220
2021-03-17,Southern,4.0,1.4,51,3324
2021-03-18,Southern,4.0,1.2,22,3224
2021-03-19,Southern,4.0,1.3,39,2434
2021-03-20,Southern,4.0,1.3,29,2200
2021-03-21,Southern,4.0,1.2,12,2804
2021-03-22,Southern,4.0,1.2,30,1198
2021-03-23,Southern,4.0,1.3,35,1883
2021-03-24,Southern,4.0,1.1,43,4929
2021-03-25,Southern,3.0,1.3,49,3220
2021-03-26,Southern,3.0,1.3,59,2962
2021-03-27,Southern,3.0,1.4,33,1674
2021-03-28,Southern,3.0,1.5,33,2476
2021-03-29,Southern,2.0,1.6,33,1037
2021-03-30,Southern,3.0,1.5,41,2639
2021-03-31,Southern,3.0,1.6,29,3032
2021-04-01,Southern,3.0,1.9,67,1699
2021-04-02,Southern,3.0,1.9,16,961
2021-04-03,Southern,3.0,1.9,20,750
2021-04-04,Southern,3.0,1.9,24,1826
2021-04-05,Southern,3.0,1.8,21,1321
2021-04-06,Southern,3.0,1.9,36,1903
2021-04-07,Southern,3.0,1.7,44,4793
2021-04-08,Southern,3.0,1.5,35,1742
2021-04-09,Southern,3.0,1.5,33,2115
2021-04-10,Southern,3.0,1.5,34,1225
2021-04-11,Southern,3.0,1.6,15,942
2021-04-12,Southern,3.0,1.7,31,976
2021-04-13,Southern,4.0,1.6,45,2943
2021-04-14,Southern,4.0,1.8,38,2888
2021-04-15,Southern,4.0,1.7,36,2302
2021-04-16,Southern,3.0,1.8,39,1802
2021-04-17,Southern,3.0,1.7,20,1132
2021-04-18,Southern,3.0,1.7,16,1030
2021-04-19,Southern,4.0,1.7,37,1441
2021-04-20,Southern,3.0,1.7,33,2157
2021-04-21,Southern,4.0,1.6,30,3356
2021-04-22,Southern,3.0,1.7,62,3060
2021-04-23,Southern,4.0,1.6,25,1833
2021-04-24,Southern,3.0,1.6,28,1406
2021-04-25,Southern,4.0,1.7,21,982
2021-04-26,Southern,3.0,1.8,48,1169
2021-04-27,Southern,3.0,1.8,42,2737
2021-04-28,Southern,3.0,2.0,46,2338
2021-04-29,Southern,3.0,2.1,78,2948
2021-04-30,Southern,3.0,2.3,39,1789
2021-05-01,Southern,3.0,2.2,29,1897
2021-05-02,Southern,2.0,2.2,26,1437
2021-05-03,Southern,3.0,2.0,23,1346
2021-05-04,Southern,3.0,2.1,60,2662
2021-05-05,Southern,4.0,1.9,65,4363
2021-05-06,Southern,4.0,2.0,70,2303
2021-05-07,Southern,4.0,2.0,32,1387
2021-05-08,Southern,4.0,2.1,38,1548
2021-05-09,Southern,4.0,2.1,21,787
2021-05-10,Southern,3.0,2.4,49,931
2021-05-11,Southern,3.0,2.3,56,2845
2021-05-12,Southern,3.0,2.6,53,2568
2021-05-13,Southern,3.0,2.2,41,2864
2021-05-14,Southern,3.0,2.1,32,2222
2021-05-15,Southern,3.0,2.0,15,916
2021-05-16,Southern,3.0,2.0,19,861
2021-05-17,Southern,3.0,1.9,46,1248
2021-05-18,Southern,3.0,1.8,36,2654
2021-05-19,Southern,3.0,1.5,35,4001
2021-05-20,Southern,4.0,1.6,32,1316
2021-05-21,Southern,3.0,1.8,35,1443
2021-05-22,Southern,3.0,1.8,17,904
2021-05-23,Southern,4.0,1.8,25,758
2021-05-24,Southern,5.0,1.6,16,1236
2021-05-25,Southern,5.0,1.5,33,2945
2021-05-26,Southern,5.0,1.7,35,3092
2021-05-27,Southern,5.0,1.5,20,1516
2021-05-28,Southern,4.0,1.4,27,1825
2021-05-29,Southern,4.0,1.4,11,885
2021-05-30,Southern,4.0,1.3,16,621
2021-05-31,Southern,3.0,1.3,6,302
2021-06-01,Southern,3.0,1.4,18,1041
2021-06-02,Southern,3.0,1.3,17,2891
2021-06-03,Southern,2.0,1.3,23,1827
2021-06-04,Southern,2.0,1.2,17,1229
2021-06-05,Southern,2.0,1.3,12,804
2021-06-06,Southern,2.0,1.2,12,419
2021-06-07,Southern,3.0,1.3,25,1079
2021-06-08,Southern,2.0,1.2,5,1255
2021-06-09,Southern,3.0,1.3,17,1693
2021-06-10,Southern,3.0,1.4,16,1126
2021-06-11,Southern,3.0,1.3,15,1298
2021-06-12,Southern,2.0,1.2,6,813
2021-06-13,Southern,2.0,1.2,6,308
2021-06-14,Southern,2.0,1.0,4,526
2021-06-15,Southern,2.0,1.1,11,1126
2021-06-16,Southern,2.0,1.2,18,1102
2021-06-17,Southern,2.0,1.2,10,785
2021-06-18,Southern,2.0,1.1,11,1086
2021-06-19,Southern,2.0,1.1,7,920
2021-06-20,Southern,2.0,1.2,11,411
2021-06-21,Southern,2.0,1.3,16,859
2021-06-22,Southern,2.0,1.3,10,1362
2021-06-23,Southern,2.0,1.2,12,1169
2021-06-24,Southern,2.0,1.1,10,893
2021-06-25,Southern,1.0,1.3,17,778
2021-06-26,Southern,2.0,1.5,13,548
2021-06-27,Southern,1.0,1.6,14,176
2021-06-28,Southern,1.0,1.8,33,1010
2021-06-29,Southern,2.0,2.5,49,1231
2021-06-30,Southern,2.0,2.9,29,1060
2021-07-01,Southern,2.0,3.7,60,1019
2021-07-02,Southern,2.0,4.2,48,807
2021-07-03,Southern,2.0,4.1,3,389
2021-07-04,Southern,2.0,4.2,12,106
2021-07-05,Southern,2.0,4.6,49,805
2021-07-06,Southern,3.0,5.2,67,929
2021-07-07,Southern,3.0,5.6,57,1223
2021-07-08,Southern,3.0,5.0,66,1818
2021-07-09,Southern,4.0,4.9,58,1085
2021-07-10,Southern,4.0,5.4,75,1159
2021-07-11,Southern,4.0,5.4,21,262
2021-07-12,Southern,4.0,6.3,140,1243
2021-07-13,Southern,4.0,6.1,98,1654
2021-07-14,Southern,4.0,6.2,83,1482
2021-07-15,Southern,4.0,6.7,48,880
2021-07-16,Southern,4.0,7.1,114,1523
2021-07-17,Southern,4.0,7.2,115,1539
2021-07-18,Southern,4.0,7.6,78,574
2021-07-19,Southern,4.0,7.6,119,941
2021-07-20,Southern,5.0,7.8,116,1734
2021-07-21,Southern,5.0,8.3,258,3033
2021-07-22,Southern,5.0,8.2,126,1918
2021-07-23,Southern,6.0,8.1,220,3071
2021-07-24,Southern,7.0,8.5,167,1510
2021-07-25,Southern,8.0,8.4,131,1308
2021-07-26,Southern,8.0,8.9,251,1757
2021-07-27,Southern,8.0,9.0,220,2713
2021-07-28,Southern,9.0,8.9,181,2304
2021-07-29,Southern,9.0,9.4,284,2788
2021-07-30,Southern,9.0,8.7,186,3893
2021-07-31,Southern,10.0,8.5,154,1819
2021-08-01,Southern,12.0,8.7,138,1068
2021-08-02,Southern,14.0,8.7,347,2839
2021-08-03,Southern,16.0,8.9,255,2643
2021-08-04,Southern,17.0,8.9,304,3653
2021-08-05,Southern,17.0,8.5,251,3331
2021-08-06,Southern,16.0,9.5,311,3171
2021-08-07,Southern,16.0,9.6,294,3043
2021-08-08,Southern,15.0,9.7,240,1956
2021-08-09,Southern,15.0,9.5,310,2984
2021-08-10,Southern,14.0,9.7,404,3667
2021-08-11,Southern,16.0,9.8,365,3975
2021-08-12,Southern,15.0,10.3,428,4067
2021-08-13,Southern,16.0,10.0,297,3597
2021-08-14,Southern,17.0,10.3,306,2611
2021-08-15,Southern,18.0,9.8,153,2145
2021-08-16,Southern,22.0,10.4,435,2931
2021-08-17,Southern,22.0,10.4,375,3266
2021-08-18,Southern,21.0,10.4,326,3651
2021-08-19,Southern,22.0,10.4,538,5259
2021-08-20,Southern,20.0,11.2,421,3032
2021-08-21,Southern,19.0,10.8,194,2345
2020-06-11,East-Central,0.0,1.7,21,1224
2020-06-12,East-Central,1.0,1.6,20,1012
2020-06-13,East-Central,1.0,1.6,22,1383
2020-06-14,East-Central,2.0,1.6,8,904
2020-06-15,East-Central,2.0,1.5,9,722
2020-06-16,East-Central,3.0,1.6,32,1265
2020-06-17,East-Central,3.0,1.6,22,1739
2020-06-18,East-Central,3.0,1.3,14,2592
2020-06-19,East-Central,3.0,1.2,19,2149
2020-06-20,East-Central,3.0,1.1,12,1044
2020-06-21,East-Central,3.0,1.2,23,1220
2020-06-22,East-Central,3.0,1.3,21,1014
2020-06-23,East-Central,4.0,1.2,32,2233
2020-06-24,East-Central,4.0,1.2,29,2189
2020-06-25,East-Central,4.0,1.5,35,1745
2020-06-26,East-Central,4.0,1.6,24,1739
2020-06-27,East-Central,3.0,1.6,38,2516
2020-06-28,East-Central,3.0,1.5,19,1602
2020-06-29,East-Central,3.0,1.4,22,2077
2020-06-30,East-Central,2.0,1.5,35,1425
2020-07-01,East-Central,3.0,1.6,39,1826
2020-07-02,East-Central,3.0,1.6,45,2368
2020-07-03,East-Central,3.0,1.8,42,1852
2020-07-04,East-Central,3.0,1.8,36,1716
2020-07-05,East-Central,3.0,1.9,25,1550
2020-07-06,East-Central,3.0,2.1,28,1313
2020-07-07,East-Central,3.0,2.1,55,2090
2020-07-08,East-Central,2.0,2.0,32,2077
2020-07-09,East-Central,3.0,2.1,47,2141
2020-07-10,East-Central,3.0,2.0,56,3200
2020-07-11,East-Central,4.0,1.9,28,2014
2020-07-12,East-Central,4.0,1.9,4,386
2020-07-13,East-Central,4.0,1.8,15,1511
2020-07-14,East-Central,4.0,1.7,58,3012
2020-07-15,East-Central,4.0,1.7,66,3497
2020-07-16,East-Central,4.0,1.8,102,4690
2020-07-17,East-Central,4.0,2.0,131,4602
2020-07-18,East-Central,4.0,2.2,32,1095
2020-07-19,East-Central,4.0,2.4,115,3397
2020-07-20,East-Central,4.0,2.5,56,2171
2020-07-21,East-Central,4.0,2.6,82,3111
2020-07-22,East-Central,5.0,2.7,88,3396
2020-07-23,East-Central,6.0,2.8,83,3204
2020-07-24,East-Central,6.0,2.8,95,3197
2020-07-25,East-Central,6.0,2.9,104,2694
2020-07-26,East-Central,7.0,3.0,100,2346
2020-07-27,East-Central,7.0,3.1,100,2849
2020-07-28,East-Central,6.0,3.1,77,3049
2020-07-29,East-Central,6.0,3.2,111,3617
2020-07-30,East-Central,5.0,3.2,82,3269
2020-07-31,East-Central,5.0,3.1,120,4395
2020-08-01,East-Central,5.0,3.1,101,2528
2020-08-02,East-Central,5.0,3.0,80,2478
2020-08-03,East-Central,5.0,2.8,76,3532
2020-08-04,East-Central,6.0,2.9,64,2191
2020-08-05,East-Central,6.0,3.0,119,3359
2020-08-06,East-Central,8.0,3.2,115,2764
2020-08-07,East-Central,8.0,3.0,147,6305
2020-08-08,East-Central,9.0,2.8,70,2958
2020-08-09,East-Central,8.0,2.8,57,2023
2020-08-10,East-Central,9.0,2.6,76,5586
2020-08-11,East-Central,9.0,2.5,145,6273
2020-08-12,East-Central,9.0,2.4,146,5621
2020-08-13,East-Central,8.0,2.1,104,7180
2020-08-14,East-Central,8.0,2.2,163,4422
2020-08-15,East-Central,8.0,2.2,90,4391
2020-08-16,East-Central,7.0,2.2,103,3498
2020-08-17,East-Central,7.0,2.2,78,5955
2020-08-18,East-Central,6.0,1.9,123,10453
2020-08-19,East-Central,6.0,1.8,134,7568
2020-08-20,East-Central,6.0,1.9,178,9444
2020-08-21,East-Central,7.0,1.6,192,13552
2020-08-22,East-Central,7.0,1.6,218,12724
2020-08-23,East-Central,7.0,1.6,155,6547
2020-08-24,East-Central,8.0,1.7,150,8082
2020-08-25,East-Central,8.0,1.7,134,9445
2020-08-26,East-Central,9.0,1.6,216,15760
2020-08-27,East-Central,9.0,1.7,246,12533
2020-08-28,East-Central,7.0,1.7,142,8808
2020-08-29,East-Central,8.0,1.9,259,5737
2020-08-30,East-Central,8.0,1.7,199,17695
2020-08-31,East-Central,9.0,1.8,103,2309
2020-09-01,East-Central,9.0,1.9,100,5227
2020-09-02,East-Central,9.0,2.2,242,7571
2020-09-03,East-Central,11.0,2.2,963,45326
2020-09-04,East-Central,11.0,2.3,391,13043
2020-09-05,East-Central,11.0,2.2,294,12041
2020-09-06,East-Central,11.0,2.4,128,7633
2020-09-07,East-Central,10.0,2.3,84,4213
2020-09-08,East-Central,9.0,2.4,387,15826
2020-09-09,East-Central,9.0,2.4,399,14452
2020-09-10,East-Central,7.0,2.4,280,13822
2020-09-11,East-Central,7.0,2.4,413,15206
2020-09-12,East-Central,8.0,2.4,323,11713
2020-09-13,East-Central,6.0,2.6,267,6115
2020-09-14,East-Central,8.0,2.7,225,9022
2020-09-15,East-Central,8.0,2.7,312,11833
2020-09-16,East-Central,8.0,2.6,354,14509
2020-09-17,East-Central,8.0,2.7,320,14903
2020-09-18,East-Central,9.0,2.8,282,7583
2020-09-19,East-Central,8.0,2.6,221,11096
2020-09-20,East-Central,9.0,2.5,245,10000
2020-09-21,East-Central,8.0,2.5,245,7757
2020-09-22,East-Central,10.0,2.5,283,13713
2020-09-23,East-Central,10.0,2.4,290,14396
2020-09-24,East-Central,9.0,2.4,237,11805
2020-09-25,East-Central,9.0,2.2,292,14014
2020-09-26,East-Central,9.0,2.2,235,11744
2020-09-27,East-Central,9.0,2.2,142,5614
2020-09-28,East-Central,9.0,2.1,159,7259
2020-09-29,East-Central,8.0,2.0,205,14184
2020-09-30,East-Central,9.0,2.0,245,12143
2020-10-01,East-Central,8.0,2.0,291,13777
2020-10-02,East-Central,8.0,2.0,232,12421
2020-10-03,East-Central,10.0,1.9,179,10897
2020-10-04,East-Central,9.0,1.9,100,4011
2020-10-05,East-Central,9.0,1.9,142,6615
2020-10-06,East-Central,10.0,1.9,262,16909
2020-10-07,East-Central,10.0,1.9,262,13344
2020-10-08,East-Central,11.0,1.9,294,13572
2020-10-09,East-Central,12.0,2.0,237,7745
2020-10-10,East-Central,12.0,2.1,269,13329
2020-10-11,East-Central,13.0,2.2,251,6981
2020-10-12,East-Central,14.0,2.2,194,8272
2020-10-13,East-Central,14.0,2.4,312,11789
2020-10-14,East-Central,15.0,2.6,346,11411
2020-10-15,East-Central,15.0,2.5,339,17513
2020-10-16,East-Central,16.0,2.5,288,11284
2020-10-17,East-Central,16.0,2.6,314,10558
2020-10-18,East-Central,17.0,2.5,201,7451
2020-10-19,East-Central,18.0,2.6,189,7556
2020-10-20,East-Central,19.0,2.6,405,14503
2020-10-21,East-Central,17.0,2.5,320,14713
2020-10-22,East-Central,19.0,2.6,346,12688
2020-10-23,East-Central,19.0,2.7,361,12529
2020-10-24,East-Central,20.0,2.7,351,12104
2020-10-25,East-Central,20.0,2.8,261,6838
2020-10-26,East-Central,18.0,2.9,325,8621
2020-10-27,East-Central,20.0,2.9,443,15832
2020-10-28,East-Central,20.0,3.1,466,12677
2020-10-29,East-Central,19.0,3.3,519,14668
2020-10-30,East-Central,19.0,3.3,397,13228
2020-10-31,East-Central,21.0,3.6,434,7569
2020-11-01,East-Central,20.0,3.4,295,10949
2020-11-02,East-Central,22.0,3.5,409,8710
2020-11-03,East-Central,22.0,3.5,410,14903
2020-11-04,East-Central,23.0,3.7,508,11099
2020-11-05,East-Central,25.0,3.8,757,17245
2020-11-06,East-Central,25.0,4.2,669,12375
2020-11-07,East-Central,26.0,4.2,695,13955
2020-11-08,East-Central,26.0,4.6,495,8337
2020-11-09,East-Central,26.0,4.8,792,11785
2020-11-10,East-Central,28.0,5.2,744,15211
2020-11-11,East-Central,29.0,5.2,763,16307
2020-11-12,East-Central,29.0,5.3,805,14924
2020-11-13,East-Central,29.0,5.3,831,15608
2020-11-14,East-Central,30.0,5.4,585,9957
2020-11-15,East-Central,31.0,5.4,702,12801
2020-11-16,East-Central,33.0,5.3,784,13267
2020-11-17,East-Central,34.0,5.3,928,19368
2020-11-18,East-Central,35.0,5.5,883,14445
2020-11-19,East-Central,33.0,5.5,990,18753
2020-11-20,East-Central,32.0,5.5,843,15874
2020-11-21,East-Central,34.0,5.3,667,14068
2020-11-22,East-Central,34.0,5.4,485,7514
2020-11-23,East-Central,31.0,5.4,639,10827
2020-11-24,East-Central,31.0,5.8,894,11846
2020-11-25,East-Central,31.0,5.9,916,12553
2020-11-26,East-Central,31.0,6.5,624,5009
2020-11-27,East-Central,31.0,7.1,496,4595
2020-11-28,East-Central,30.0,7.8,700,8579
2020-11-29,East-Central,30.0,7.7,420,7736
2020-11-30,East-Central,31.0,7.8,713,10776
2020-12-01,East-Central,28.0,7.4,746,13392
2020-12-02,East-Central,26.0,7.4,911,12115
2020-12-03,East-Central,26.0,6.8,870,14300
2020-12-04,East-Central,24.0,6.4,693,12180
2020-12-05,East-Central,25.0,5.9,492,11024
2020-12-06,East-Central,25.0,6.1,559,8490
2020-12-07,East-Central,26.0,5.9,525,9174
2020-12-08,East-Central,26.0,5.7,532,13041
2020-12-09,East-Central,26.0,5.5,817,13202
2020-12-10,East-Central,25.0,5.5,790,13477
2020-12-11,East-Central,25.0,5.1,765,19735
2020-12-12,East-Central,24.0,5.1,409,8586
2020-12-13,East-Central,25.0,4.9,392,8978
2020-12-14,East-Central,22.0,5.0,583,9120
2020-12-15,East-Central,21.0,4.9,556,14051
2020-12-16,East-Central,23.0,4.8,575,11450
2020-12-17,East-Central,22.0,4.7,791,14144
2020-12-18,East-Central,20.0,5.1,626,11047
2020-12-19,East-Central,21.0,5.2,481,8836
2020-12-20,East-Central,20.0,5.3,416,7131
2020-12-21,East-Central,19.0,5.1,398,8542
2020-12-22,East-Central,22.0,5.3,499,9657
2020-12-23,East-Central,19.0,5.5,548,8648
2020-12-24,East-Central,19.0,5.5,484,9122
2020-12-25,East-Central,18.0,5.7,389,4170
2020-12-26,East-Central,18.0,5.7,196,3998
2020-12-27,East-Central,19.0,5.7,264,4426
2020-12-28,East-Central,19.0,6.1,430,6420
2020-12-29,East-Central,19.0,6.5,558,7481
